"taxid","species_name","accession_num","seq_name","seq_len"
27781,"Aulonocara hansbaenschi","GQ422572","Aulonocara hansbaenschi NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",934
27765,"Xenotilapia ochrogenys","AY337767","Xenotilapia ochrogenys NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
27763,"Tanganicodus irsacae","KJ176271","Tanganicodus irsacae NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
27757,"Paracyprichromis brieni","AY740378","Paracyprichromis brieni isolate C26 NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
27755,"Ophthalmotilapia ventralis","AY337774","Ophthalmotilapia ventralis NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
27753,"Xenotilapia tenuidentata","AY337784","Microdontochromis tenuidentatus NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
27751,"Melanochromis auratus","AY930069","Melanochromis auratus NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
27749,"Limnochromis auritus","AY682537","Limnochromis auritus isolate 2320 Mpulungu NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
27747,"Lestradea perspicax","AY337765","Lestradea perspicax NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
27743,"Ectodus descampsii","AF317273","Ectodus descampsii NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
27741,"Cyathopharynx furcifer","AY337781","Cyathopharynx furcifer NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
27739,"Cunningtonia longiventralis","AY682516","Cunningtonia longiventralis isolate 2378 Mpulungu NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
27735,"Callochromis pleurospilus","AY337771","Callochromis pleurospilus NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
27733,"Bathybates ferox","AY663737","Bathybates ferox isolate 1898 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
27731,"Aulonocranus dewindti","AY337782","Aulonocranus dewindti NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
13074,"Geophagus steindachneri","NC_033545","Geophagus steindachneri mitochondrion, complete genome",16594
8156,"Pseudosimochromis babaulti","DQ093110","Simochromis babaulti NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1038
8154,"Astatotilapia calliptera","NC_018560","Astatotilapia calliptera mitochondrion, complete genome",16578
8151,"Tropheus polli","GQ995819","Tropheus polli isolate 5448 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
8150,"Tropheus moorii","NC_018815","Tropheus moorii mitochondrion, complete genome",16590
8149,"Tropheus kasabae",NA,NA,NA
8148,"Tropheus duboisi","NC_009063","Tropheus duboisi mitochondrion, complete genome",16598
8147,"Tropheus brichardi","EF679262","Tropheus brichardi NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
8146,"Tropheus annectens",NA,NA,NA
8144,"Sarotherodon galilaeus","NC_056897","Sarotherodon galilaeus mitochondrion, complete genome",16630
8142,"Oreochromis tanganicae","MK951678","Oreochromis tanganicae mitochondrion, complete genome",16632
8141,"Oreochromis placidus","MK788910","Oreochromis placidus isolate SAIAB_N126 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
8130,"Coptodon zillii","PQ932612","Coptodon zillii mitochondrion, complete genome",16554
8129,"Coptodon rendalli","ON584815","Coptodon rendalli voucher RDR0758 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",422
8128,"Oreochromis niloticus","NC_013663","Oreochromis niloticus mitochondrion, complete genome",16627
8127,"Oreochromis mossambicus","PV820012","Oreochromis mossambicus mitochondrion, complete genome",16620
8125,"Julidochromis regani","HM623818","Julidochromis regani isolate 3461 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
8117,"Herichthys cyanoguttatus","NC_033546","Herichthys cyanoguttatus mitochondrion, complete genome",16540
